case:concept:name,min,max,duration_days
declaration 41957,2018-03-19 22:49:16+00:00,2018-04-05 17:30:52+00:00,16.77888888888889
declaration 41973,2018-03-20 10:26:52+00:00,2018-09-13 17:31:15+00:00,177.29471064814814
declaration 4199,2018-02-28 21:58:17+00:00,2018-04-09 17:30:58+00:00,39.814363425925926
declaration 41998,2018-03-20 12:48:46+00:00,2018-10-01 17:31:14+00:00,195.1961574074074
declaration 42024,2018-03-20 18:17:54+00:00,2018-04-09 17:30:58+00:00,19.967407407407407
declaration 42044,2018-01-26 14:54:07+00:00,2018-03-05 17:30:57+00:00,38.10891203703704
declaration 42054,2018-01-26 21:38:32+00:00,2018-02-26 17:31:27+00:00,30.82841435185185
declaration 42070,2018-01-28 21:19:26+00:00,2018-05-28 17:30:59+00:00,119.84135416666666
declaration 42090,2018-01-29 14:00:21+00:00,2018-03-29 17:31:11+00:00,59.14641203703704
declaration 42116,2018-01-29 20:47:43+00:00,2018-07-12 17:31:20+00:00,163.8636226851852
declaration 4213,2018-03-01 14:06:27+00:00,2018-05-28 17:30:59+00:00,88.14203703703704
declaration 42149,2018-02-05 12:00:14+00:00,2018-06-11 17:31:18+00:00,126.22990740740741
declaration 42165,2018-02-06 10:52:50+00:00,2018-03-01 17:31:26+00:00,23.276805555555555
declaration 42176,2018-01-01 00:00:00+00:00,2018-09-06 17:31:09+00:00,248.72996527777778
declaration 42201,2018-01-15 00:00:00+00:00,2018-02-26 17:31:27+00:00,42.73017361111111
declaration 42216,2018-02-08 08:58:24+00:00,2018-02-26 17:31:27+00:00,18.356284722222224
declaration 42227,2018-02-08 11:34:43+00:00,2018-06-28 17:31:35+00:00,140.24782407407406
declaration 42237,2018-02-08 15:20:54+00:00,2018-05-14 17:31:22+00:00,95.09060185185186
declaration 4224,2018-03-01 16:26:25+00:00,2018-04-12 17:31:11+00:00,42.04497685185185
declaration 42259,2018-02-12 23:06:58+00:00,2018-04-12 17:31:11+00:00,58.76681712962963
declaration 42271,2018-02-15 10:39:12+00:00,2018-03-22 17:31:11+00:00,35.28609953703704
declaration 42287,2018-02-16 13:35:09+00:00,2018-03-26 17:31:13+00:00,38.16393518518519
declaration 42299,2018-02-20 13:01:51+00:00,2018-04-23 17:31:11+00:00,62.18703703703704
declaration 42315,2018-02-22 23:15:08+00:00,2018-05-31 17:31:13+00:00,97.76116898148148
declaration 42328,2018-03-19 15:55:52+00:00,2018-07-23 17:31:11+00:00,126.06619212962963
declaration 42352,2018-03-22 10:25:46+00:00,2018-06-21 17:31:08+00:00,91.29539351851852
declaration 42354,2018-03-22 10:25:46+00:00,2018-06-21 17:31:08+00:00,91.29539351851852
declaration 42370,2018-03-22 12:26:56+00:00,2018-04-26 17:30:55+00:00,35.211099537037036
declaration 42382,2018-03-22 16:21:17+00:00,2018-07-14 00:00:00+00:00,113.31855324074074
declaration 42391,2018-03-23 14:45:25+00:00,2018-05-14 17:31:22+00:00,52.11524305555555
declaration 4240,2018-03-04 10:20:40+00:00,2018-04-29 16:59:07+00:00,56.27670138888889
declaration 42401,2018-02-28 00:00:00+00:00,2018-04-09 17:30:58+00:00,40.72983796296296
declaration 42413,2018-03-25 22:25:23+00:00,2018-05-17 17:31:34+00:00,52.795960648148146
declaration 42425,2018-03-26 10:20:42+00:00,2018-06-25 17:31:28+00:00,91.29914351851852
declaration 42440,2018-03-27 08:17:04+00:00,2018-09-03 17:31:13+00:00,160.38482638888888
declaration 42457,2018-03-27 14:53:05+00:00,2018-05-17 17:31:34+00:00,51.11005787037037
declaration 4247,2018-03-04 00:00:00+00:00,2018-03-15 17:31:15+00:00,11.730034722222221
declaration 42470,2018-03-27 17:24:24+00:00,2018-05-17 17:31:34+00:00,51.00497685185185
declaration 42486,2018-03-28 15:02:15+00:00,2018-06-21 17:31:08+00:00,85.10339120370371
declaration 42498,2018-03-30 17:14:23+00:00,2018-08-23 17:31:15+00:00,146.01171296296297
declaration 42514,2018-03-30 18:37:58+00:00,2018-10-11 17:31:07+00:00,194.95357638888888
declaration 42524,2018-04-02 22:17:46+00:00,2018-06-28 17:31:35+00:00,86.80126157407408
declaration 42544,2018-04-03 10:25:11+00:00,2018-10-29 17:31:15+00:00,209.29587962962964
declaration 4257,2018-03-06 11:10:36+00:00,2018-06-07 17:31:37+00:00,93.26459490740741
declaration 42577,2018-01-08 11:34:54+00:00,2018-03-26 17:31:13+00:00,77.24744212962963
declaration 42591,2018-01-09 10:37:15+00:00,2018-06-14 17:31:31+00:00,156.28768518518518
declaration 42611,2018-01-30 14:16:57+00:00,2018-03-29 17:31:11+00:00,58.13488425925926
declaration 42627,2018-02-06 09:04:10+00:00,2018-08-20 17:31:17+00:00,195.35216435185185
declaration 42651,2018-01-09 00:00:00+00:00,2018-05-17 17:31:34+00:00,128.73025462962963
declaration 42663,2018-02-26 08:41:27+00:00,2018-06-14 17:31:31+00:00,108.36810185185185
declaration 4267,2018-03-06 11:21:27+00:00,2018-04-19 17:31:31+00:00,44.25699074074074
declaration 42676,2018-02-27 11:44:48+00:00,2018-04-09 17:30:58+00:00,41.240393518518516
declaration 42690,2018-03-05 14:04:05+00:00,2018-05-14 11:54:40+00:00,69.91012731481482
declaration 42704,2018-03-02 10:30:02+00:00,2018-06-04 17:31:14+00:00,94.2925
declaration 42716,2018-03-02 15:02:18+00:00,2018-07-05 17:31:35+00:00,125.10366898148148
declaration 42727,2018-03-04 18:03:53+00:00,2018-04-12 17:31:11+00:00,38.977291666666666
declaration 42737,2018-03-07 02:28:43+00:00,2018-03-26 17:31:13+00:00,19.62673611111111
declaration 42749,2018-03-08 09:55:24+00:00,2018-06-07 17:31:37+00:00,91.31681712962963
declaration 42762,2018-03-08 14:39:18+00:00,2018-04-05 17:30:52+00:00,28.11914351851852
declaration 42773,2018-03-08 15:41:56+00:00,2018-05-03 17:31:16+00:00,56.07592592592592
declaration 4278,2018-03-06 11:56:39+00:00,2018-05-14 17:31:22+00:00,69.23244212962963
declaration 42787,2018-03-09 11:16:19+00:00,2018-07-23 17:31:11+00:00,136.26032407407408
declaration 428,2018-02-28 12:10:26+00:00,2018-04-26 17:30:55+00:00,57.22255787037037
declaration 42806,2018-03-09 11:37:40+00:00,2018-04-12 17:31:11+00:00,34.245497685185185
declaration 42820,2018-03-14 15:20:48+00:00,2018-07-12 17:31:20+00:00,120.09064814814815
declaration 42837,2018-03-14 15:46:06+00:00,2018-05-14 17:31:22+00:00,61.07310185185185
declaration 42854,2018-03-15 16:16:52+00:00,2018-03-29 17:31:11+00:00,14.051608796296296
declaration 42864,2018-03-16 14:56:29+00:00,2018-04-12 17:31:11+00:00,27.107430555555556
declaration 42874,2018-03-14 11:49:17+00:00,2018-04-23 17:31:11+00:00,40.237430555555555
declaration 42893,2018-04-03 14:42:34+00:00,2018-08-27 17:31:17+00:00,146.11716435185184
declaration 42907,2018-04-03 15:23:35+00:00,2018-06-14 17:31:31+00:00,72.0888425925926
declaration 42920,2018-04-03 17:21:26+00:00,2018-04-19 17:31:31+00:00,16.007002314814816
declaration 42938,2018-04-04 09:35:29+00:00,2018-10-22 17:31:25+00:00,201.33050925925926
declaration 4295,2018-02-12 15:57:52+00:00,2018-03-29 17:31:11+00:00,45.064803240740744
declaration 42950,2018-04-04 10:04:39+00:00,2018-04-19 17:31:31+00:00,15.310324074074074
declaration 42962,2018-04-04 11:50:25+00:00,2018-07-19 17:32:03+00:00,106.23724537037037
declaration 42977,2018-04-04 14:29:58+00:00,2018-09-03 17:31:13+00:00,152.12586805555554
declaration 42997,2018-04-04 15:24:21+00:00,2018-11-15 17:31:19+00:00,225.0881712962963
declaration 43017,2018-04-04 18:24:55+00:00,2018-04-23 17:31:11+00:00,18.962685185185187
declaration 43030,2018-04-05 10:48:53+00:00,2018-05-28 17:30:59+00:00,53.27923611111111
declaration 43040,2018-04-05 11:29:50+00:00,2018-08-16 17:31:23+00:00,133.2510763888889
declaration 43051,2018-04-05 12:51:58+00:00,2018-09-24 17:31:07+00:00,172.19385416666665
declaration 43061,2018-04-06 08:05:22+00:00,2018-05-17 17:31:34+00:00,41.39319444444445
declaration 43091,2018-04-06 11:29:31+00:00,2018-08-02 17:31:27+00:00,118.2513425925926
declaration 43124,2018-03-09 14:53:57+00:00,2018-05-03 17:31:16+00:00,55.10924768518519
declaration 43144,2018-03-11 19:47:42+00:00,2018-04-05 17:30:52+00:00,24.904976851851853
declaration 4315,2018-02-13 13:12:22+00:00,2018-03-12 17:31:15+00:00,27.179780092592594
declaration 43160,2018-03-12 11:55:53+00:00,2018-04-19 17:31:31+00:00,38.233078703703704
declaration 43179,2018-03-14 08:42:47+00:00,2018-03-26 17:31:13+00:00,12.366967592592593
declaration 43189,2018-03-14 10:44:23+00:00,2018-04-26 17:30:55+00:00,43.28231481481482
declaration 43205,2018-03-14 12:03:59+00:00,2018-06-11 17:31:18+00:00,89.22730324074074
declaration 43223,2018-03-19 15:55:48+00:00,2018-09-17 17:31:14+00:00,182.06627314814816
declaration 43247,2018-03-19 16:13:24+00:00,2018-07-15 00:00:00+00:00,117.32402777777777
declaration 43248,2018-03-19 16:13:24+00:00,2018-08-23 17:31:15+00:00,157.0540625
declaration 4326,2018-02-14 15:43:05+00:00,2018-04-30 17:31:11+00:00,75.07506944444444
declaration 43264,2018-03-20 09:53:31+00:00,2018-05-07 17:31:14+00:00,48.3178587962963
declaration 43275,2018-03-21 11:01:24+00:00,2018-04-26 17:30:55+00:00,36.270497685185184
declaration 43277,2018-03-21 11:01:24+00:00,2018-04-12 15:18:51+00:00,22.178784722222222
declaration 43289,2018-03-26 11:18:21+00:00,2018-08-27 17:31:17+00:00,154.25898148148147
declaration 43306,2018-03-29 17:02:10+00:00,2018-05-17 17:31:34+00:00,49.02041666666667
declaration 43326,2018-04-03 13:40:16+00:00,2018-05-14 17:31:22+00:00,41.16048611111111
declaration 43342,2018-04-03 13:53:41+00:00,2018-04-30 17:31:11+00:00,27.151041666666668
declaration 43356,2018-04-04 09:16:29+00:00,2018-05-03 17:31:16+00:00,29.343599537037036
declaration 43366,2018-04-04 09:57:04+00:00,2018-07-16 17:31:25+00:00,103.31552083333334
declaration 43368,2018-04-04 09:57:04+00:00,2018-09-10 17:31:24+00:00,159.31550925925927
declaration 43370,2018-04-04 09:57:04+00:00,2018-07-06 00:00:00+00:00,92.58537037037037
declaration 43390,2018-04-04 15:47:39+00:00,2018-06-07 17:31:37+00:00,64.07219907407408
declaration 4340,2018-02-15 11:58:44+00:00,2018-05-07 17:31:14+00:00,81.23090277777777
declaration 43404,2018-04-09 11:34:59+00:00,2018-07-12 17:31:20+00:00,94.24746527777778
declaration 43421,2018-04-09 13:42:13+00:00,2018-06-28 17:31:35+00:00,80.1592824074074
declaration 43423,2018-04-09 13:42:13+00:00,2018-06-21 14:55:03+00:00,73.0505787037037
declaration 43447,2018-04-09 16:09:08+00:00,2018-08-16 17:31:23+00:00,129.05711805555555
declaration 43463,2018-04-10 13:07:17+00:00,2018-05-03 17:31:16+00:00,23.183321759259258
declaration 43475,2018-04-11 13:57:26+00:00,2018-07-31 17:30:57+00:00,111.14827546296296
declaration 43495,2018-04-11 18:38:33+00:00,2018-06-28 17:31:35+00:00,77.95349537037038
declaration 43508,2018-04-14 23:37:14+00:00,2018-06-25 17:31:28+00:00,71.74599537037037
declaration 43518,2018-04-16 08:11:08+00:00,2018-06-28 17:31:35+00:00,73.38920138888889
declaration 43538,2018-01-08 11:25:10+00:00,2018-02-19 17:31:33+00:00,42.25443287037037
declaration 43551,2018-01-11 12:13:05+00:00,2018-09-13 17:31:15+00:00,245.22094907407407
declaration 4356,2018-02-15 13:43:36+00:00,2018-04-16 17:31:10+00:00,60.158032407407404
declaration 43563,2018-01-11 12:43:29+00:00,2018-05-03 17:31:16+00:00,112.19984953703704
declaration 43580,2018-01-15 20:09:17+00:00,2018-04-09 17:30:58+00:00,83.89005787037037
declaration 43608,2018-01-18 09:51:24+00:00,2018-03-05 17:30:57+00:00,46.31913194444444
declaration 43621,2018-01-22 13:57:46+00:00,2018-04-05 15:32:52+00:00,73.06604166666666
declaration 43622,2018-01-22 13:57:46+00:00,2018-06-28 17:31:35+00:00,157.1484837962963
declaration 43645,2018-01-25 14:29:40+00:00,2018-02-12 17:31:21+00:00,18.12616898148148
declaration 43660,2018-01-25 21:00:27+00:00,2018-04-23 17:31:11+00:00,87.85467592592593
declaration 4368,2018-02-16 12:02:36+00:00,2018-07-13 00:00:00+00:00,146.49819444444444
declaration 43682,2018-01-29 10:57:31+00:00,2018-06-25 17:31:28+00:00,147.2735763888889
declaration 4370,2018-02-16 12:02:36+00:00,2018-08-16 17:31:23+00:00,181.22832175925927
declaration 43713,2018-02-11 14:15:56+00:00,2018-07-23 17:31:11+00:00,162.13559027777777
declaration 43725,2018-02-12 11:22:01+00:00,2018-06-11 17:31:18+00:00,119.25644675925926
declaration 43745,2017-07-10 00:00:00+00:00,2018-03-08 17:31:00+00:00,241.72986111111112
declaration 43755,2018-02-20 11:02:06+00:00,2018-05-07 17:31:14+00:00,76.27023148148149
declaration 43774,2018-02-26 10:01:28+00:00,2018-09-17 17:31:14+00:00,203.31233796296297
declaration 43801,2018-04-06 15:34:23+00:00,2018-06-04 17:31:14+00:00,59.08114583333333
declaration 43811,2018-04-08 14:25:54+00:00,2018-07-12 17:31:20+00:00,95.12877314814814
declaration 43828,2018-04-08 23:23:43+00:00,2018-06-14 17:31:31+00:00,66.75541666666666
declaration 43840,2018-04-09 08:48:27+00:00,2018-08-27 17:31:17+00:00,140.3630787037037
declaration 43851,2018-04-09 09:10:14+00:00,2018-05-07 17:31:14+00:00,28.347916666666666
declaration 43877,2018-04-09 15:05:14+00:00,2018-05-07 17:31:14+00:00,28.101388888888888
declaration 43889,2018-04-09 18:04:35+00:00,2018-04-26 17:30:55+00:00,16.97662037037037
declaration 4389,2018-02-16 16:11:56+00:00,2018-04-23 17:31:11+00:00,66.05503472222222
declaration 43903,2018-03-20 00:00:00+00:00,2018-05-28 17:30:59+00:00,69.72984953703704
declaration 43916,2018-04-10 11:30:40+00:00,2018-06-28 17:31:35+00:00,79.25063657407408
declaration 43932,2018-04-10 17:30:59+00:00,2018-04-30 17:31:11+00:00,20.000138888888888
declaration 43947,2018-04-10 00:00:00+00:00,2018-04-19 17:31:31+00:00,9.730219907407408
declaration 43958,2018-04-11 13:13:25+00:00,2018-07-05 17:31:35+00:00,85.17928240740741
declaration 43974,2018-04-11 15:53:58+00:00,2018-04-26 17:30:55+00:00,15.067326388888889
declaration 43976,2018-04-11 15:53:58+00:00,2018-04-23 10:26:43+00:00,11.772743055555555
declaration 43989,2018-04-11 20:46:08+00:00,2018-05-24 17:31:07+00:00,42.864571759259256
declaration 4400,2018-02-18 12:57:51+00:00,2018-05-07 17:31:14+00:00,78.18984953703703
declaration 44005,2018-04-12 09:58:31+00:00,2018-05-17 17:31:34+00:00,35.314618055555556
declaration 44015,2018-04-12 10:37:56+00:00,2018-08-30 17:31:13+00:00,140.28700231481483
declaration 44032,2017-11-28 00:00:00+00:00,2018-03-26 17:31:13+00:00,118.73001157407407
declaration 44042,2018-03-14 13:35:18+00:00,2018-07-26 17:31:03+00:00,134.16371527777778
declaration 44067,2018-03-15 12:10:54+00:00,2018-07-31 17:30:57+00:00,138.22225694444444
declaration 44087,2018-03-16 07:45:14+00:00,2018-05-28 17:30:59+00:00,73.40677083333334
declaration 44099,2018-03-16 16:36:58+00:00,2018-04-26 17:30:55+00:00,41.03746527777778
declaration 44112,2018-03-16 17:14:56+00:00,2018-06-27 10:55:43+00:00,102.7366550925926
declaration 44120,2018-03-19 15:01:09+00:00,2018-05-24 17:31:07+00:00,66.10414351851851
declaration 44134,2018-03-19 16:16:12+00:00,2018-06-28 17:31:35+00:00,101.05234953703703
declaration 44147,2018-03-20 13:39:14+00:00,2018-06-25 17:31:28+00:00,97.16127314814815
declaration 44164,2018-03-21 13:30:08+00:00,2018-06-28 17:31:35+00:00,99.16767361111111
declaration 4417,2018-02-18 13:10:53+00:00,2018-06-28 17:31:35+00:00,130.18104166666666
declaration 44177,2018-03-21 16:30:28+00:00,2018-05-24 17:31:07+00:00,64.04211805555556
declaration 44216,2018-03-22 14:54:05+00:00,2018-04-05 17:30:52+00:00,14.108877314814816
declaration 44232,2018-03-23 10:20:06+00:00,2018-05-28 17:30:59+00:00,66.29922453703703
declaration 44244,2018-04-16 13:05:52+00:00,2018-07-09 17:31:26+00:00,84.18442129629629
declaration 44259,2018-04-05 00:00:00+00:00,2018-04-26 17:30:55+00:00,21.72980324074074
declaration 44270,2018-04-16 17:24:40+00:00,2018-05-28 17:30:59+00:00,42.004386574074076
declaration 44272,2018-04-16 17:24:40+00:00,2018-05-23 11:12:45+00:00,36.74172453703704
declaration 44284,2018-04-17 06:25:12+00:00,2018-05-24 17:31:07+00:00,37.46244212962963
declaration 44294,2018-04-17 10:19:33+00:00,2018-05-07 17:31:14+00:00,20.29978009259259
declaration 44307,2018-04-17 13:22:38+00:00,2018-06-05 18:09:05+00:00,49.19892361111111
declaration 44314,2018-04-17 13:40:07+00:00,2018-05-31 17:31:13+00:00,44.16048611111111
declaration 44330,2018-04-19 16:39:32+00:00,2018-07-09 17:31:26+00:00,81.03604166666666
declaration 4434,2018-02-10 00:00:00+00:00,2018-03-01 17:31:26+00:00,19.730162037037037
declaration 44340,2018-04-20 10:29:06+00:00,2018-05-14 17:31:22+00:00,24.293240740740742
declaration 44342,2018-04-20 10:29:06+00:00,2018-05-14 17:31:22+00:00,24.293240740740742
declaration 44359,2018-04-20 10:31:25+00:00,2018-06-11 17:31:18+00:00,52.29158564814815
declaration 44377,2018-04-06 00:00:00+00:00,2018-05-14 17:31:22+00:00,38.73011574074074
declaration 44387,2018-04-23 08:58:16+00:00,2018-06-21 17:31:08+00:00,59.35615740740741
declaration 44399,2018-04-23 14:11:23+00:00,2018-06-07 17:31:37+00:00,45.13905092592593
declaration 44426,2018-04-24 10:56:36+00:00,2018-06-28 17:31:35+00:00,65.27429398148148
declaration 44436,2018-04-24 17:17:24+00:00,2018-06-11 17:31:18+00:00,48.00965277777778
declaration 44452,2018-04-09 00:00:00+00:00,2018-05-17 17:31:34+00:00,38.73025462962963
declaration 4446,2018-02-06 00:00:00+00:00,2018-03-15 17:31:15+00:00,37.73003472222222
declaration 44474,2018-04-15 00:00:00+00:00,2018-05-07 17:31:14+00:00,22.73002314814815
declaration 44490,2018-04-25 10:59:38+00:00,2018-08-27 17:31:17+00:00,124.27197916666667
declaration 44517,2018-02-27 09:23:18+00:00,2018-08-02 17:31:27+00:00,156.33899305555556
declaration 44557,2018-02-28 16:24:23+00:00,2018-05-03 17:31:16+00:00,64.04644675925925
declaration 4457,2018-02-19 15:57:57+00:00,2018-06-04 17:31:14+00:00,105.0647800925926
declaration 44573,2018-03-06 11:11:08+00:00,2018-04-12 17:31:11+00:00,37.26392361111111
declaration 44585,2018-03-08 10:00:26+00:00,2018-05-31 17:31:13+00:00,84.31304398148148
declaration 44607,2018-03-08 16:19:03+00:00,2018-05-31 17:31:13+00:00,84.05011574074074
declaration 44619,2018-03-09 14:25:20+00:00,2018-07-12 17:31:20+00:00,125.12916666666666
declaration 44629,2018-03-13 14:19:51+00:00,2018-04-26 17:30:55+00:00,44.13268518518519
declaration 44646,2018-03-16 14:07:37+00:00,2018-07-05 17:31:35+00:00,111.14164351851852
declaration 44669,2018-03-19 08:49:31+00:00,2018-06-18 17:31:20+00:00,91.36237268518518
declaration 4468,2018-02-20 10:49:25+00:00,2018-03-19 17:30:54+00:00,27.278807870370372
declaration 44682,2018-03-19 11:18:58+00:00,2018-05-28 17:30:59+00:00,70.2583449074074
declaration 44692,2018-03-18 00:00:00+00:00,2018-04-12 17:31:11+00:00,25.729988425925924
declaration 447,2018-02-28 14:15:35+00:00,2018-06-07 17:31:37+00:00,99.13613425925926
declaration 44705,2018-01-31 00:00:00+00:00,2018-03-26 17:42:52+00:00,54.73810185185185
declaration 44706,2018-01-31 00:00:00+00:00,2018-04-23 17:31:11+00:00,82.72998842592592
declaration 44719,2018-03-21 17:54:06+00:00,2018-08-06 17:31:06+00:00,137.98402777777778
declaration 44734,2018-03-22 10:44:42+00:00,2018-09-03 17:31:13+00:00,165.28230324074073
declaration 44750,2018-03-22 21:42:40+00:00,2018-04-26 17:30:55+00:00,34.82517361111111
declaration 44763,2018-04-12 11:11:29+00:00,2018-11-15 17:31:19+00:00,217.26377314814815
declaration 44774,2018-04-12 18:11:24+00:00,2018-06-04 17:31:14+00:00,52.97210648148148
declaration 4479,2018-02-20 11:14:48+00:00,2018-03-15 17:31:15+00:00,23.261423611111113
declaration 44790,2018-04-13 10:17:07+00:00,2018-05-14 17:31:22+00:00,31.3015625
declaration 44802,2018-04-13 10:17:09+00:00,2018-05-24 17:31:07+00:00,41.30136574074074
declaration 44822,2018-04-13 15:50:45+00:00,2018-05-03 17:31:16+00:00,20.06980324074074
declaration 44833,2018-04-13 17:04:42+00:00,2018-09-27 17:31:24+00:00,167.01854166666666
declaration 44846,2018-04-14 11:29:03+00:00,2018-10-22 17:31:25+00:00,191.2516435185185
declaration 44859,2018-04-14 11:33:33+00:00,2018-10-18 17:31:17+00:00,187.24842592592591
declaration 44869,2018-04-16 08:13:32+00:00,2018-08-30 17:31:13+00:00,136.3872800925926
declaration 44886,2018-04-16 13:18:45+00:00,2018-06-08 00:00:00+00:00,52.4453125
declaration 44908,2018-04-17 14:55:34+00:00,2018-06-07 17:31:37+00:00,51.10836805555556
declaration 4491,2018-02-20 12:43:59+00:00,2018-03-19 17:30:54+00:00,27.199247685185185
declaration 44924,2018-04-19 09:23:32+00:00,2018-05-28 17:30:59+00:00,39.33850694444445
declaration 44934,2018-03-21 00:00:00+00:00,2018-04-09 17:30:58+00:00,19.729837962962964
declaration 44948,2018-03-23 14:28:30+00:00,2018-10-01 17:31:14+00:00,192.12689814814814
declaration 44966,2018-03-26 10:27:26+00:00,2018-07-12 17:31:20+00:00,108.294375
declaration 44979,2018-03-26 00:00:00+00:00,2018-04-05 17:30:52+00:00,10.729768518518519
declaration 44989,2018-03-26 11:46:43+00:00,2018-07-23 17:31:11+00:00,119.23921296296297
declaration 45001,2018-03-05 00:00:00+00:00,2018-04-19 17:31:31+00:00,45.73021990740741
declaration 4501,2018-02-20 15:52:40+00:00,2018-05-14 17:31:22+00:00,83.06854166666666
declaration 45014,2018-03-26 13:58:15+00:00,2018-04-26 17:30:55+00:00,31.147685185185185
declaration 45035,2018-03-27 12:50:46+00:00,2018-06-28 17:31:35+00:00,93.19501157407407
declaration 45062,2018-03-27 12:53:04+00:00,2018-06-07 17:31:37+00:00,72.1934375
declaration 45081,2018-03-28 10:42:25+00:00,2018-04-12 17:31:11+00:00,15.28386574074074
declaration 45091,2018-03-26 00:00:00+00:00,2018-04-12 17:31:11+00:00,17.729988425925924
declaration 45101,2018-03-28 14:56:30+00:00,2018-07-23 17:31:11+00:00,117.10741898148149
declaration 45113,2018-03-28 15:48:37+00:00,2018-05-14 17:31:22+00:00,47.071354166666666
declaration 45129,2018-03-29 10:57:30+00:00,2018-08-16 17:31:23+00:00,140.27353009259258
declaration 45139,2018-03-29 12:14:08+00:00,2018-06-07 17:31:37+00:00,70.22047453703703
declaration 45149,2018-04-02 00:00:00+00:00,2018-05-17 17:31:34+00:00,45.73025462962963
declaration 45151,2018-04-02 00:00:00+00:00,2018-05-14 16:44:06+00:00,42.697291666666665
declaration 45152,2018-04-02 00:00:00+00:00,2018-05-17 17:31:34+00:00,45.73025462962963
declaration 45154,2018-04-02 00:00:00+00:00,2018-08-23 17:31:15+00:00,143.73003472222223
declaration 45156,2018-04-02 00:00:00+00:00,2018-10-25 17:31:42+00:00,206.73034722222224
declaration 4516,2018-02-21 09:52:45+00:00,2018-03-26 17:31:13+00:00,33.31837962962963
declaration 45184,2018-04-25 11:35:55+00:00,2018-11-15 17:31:19+00:00,204.24680555555557
declaration 45202,2018-04-26 16:49:19+00:00,2018-08-09 17:31:39+00:00,105.02939814814815
declaration 45212,2018-04-30 09:18:57+00:00,2018-06-04 17:31:14+00:00,35.34186342592593
declaration 45225,2018-05-01 09:43:37+00:00,2018-07-16 17:31:25+00:00,76.3248611111111
declaration 45246,2018-05-01 11:05:20+00:00,2018-05-24 17:31:07+00:00,23.267905092592592
declaration 45261,2018-05-01 12:29:11+00:00,2018-08-09 17:31:39+00:00,100.2100462962963
declaration 45281,2018-05-01 12:29:14+00:00,2018-08-02 17:31:27+00:00,93.20987268518519
declaration 4529,2018-01-06 11:48:45+00:00,2018-07-26 17:31:03+00:00,201.23770833333333
declaration 45297,2018-05-01 12:41:38+00:00,2018-08-23 17:31:15+00:00,114.20112268518518
declaration 45310,2018-05-01 13:30:16+00:00,2018-06-07 17:31:37+00:00,37.16760416666666
declaration 45333,2018-05-02 00:00:00+00:00,2018-05-31 17:31:13+00:00,29.730011574074073
declaration 45343,2018-05-02 15:07:07+00:00,2018-07-19 17:32:03+00:00,78.10064814814815
declaration 45355,2018-05-02 15:50:55+00:00,2018-08-20 17:31:17+00:00,110.06969907407408
declaration 45373,2018-05-03 10:11:50+00:00,2018-07-26 17:31:03+00:00,84.30501157407407
declaration 45383,2018-05-03 10:23:17+00:00,2018-06-14 17:31:31+00:00,42.29738425925926
declaration 45397,2018-03-23 10:46:04+00:00,2018-04-05 17:30:52+00:00,13.28111111111111
declaration 45409,2018-03-23 15:49:31+00:00,2018-05-31 17:31:13+00:00,69.070625
declaration 45421,2018-03-23 16:36:45+00:00,2018-04-16 17:31:10+00:00,24.037789351851853
declaration 45431,2018-03-25 19:22:41+00:00,2018-06-11 17:31:18+00:00,77.92265046296296
declaration 45441,2018-03-26 10:07:53+00:00,2018-07-12 17:31:20+00:00,108.3079513888889
declaration 4546,2018-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,364.0
declaration 45468,2018-03-26 11:02:50+00:00,2018-08-23 17:31:15+00:00,150.2697337962963
declaration 45470,2018-03-26 11:02:50+00:00,2018-09-13 17:31:15+00:00,171.2697337962963
declaration 4548,2018-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,364.0
declaration 45496,2018-03-26 12:22:14+00:00,2018-11-29 17:31:20+00:00,248.2146527777778
declaration 4550,2018-01-01 00:00:00+00:00,2018-12-31 00:00:00+00:00,364.0
declaration 45521,2018-03-26 13:00:19+00:00,2018-08-30 17:31:13+00:00,157.188125
declaration 45537,2018-03-26 14:32:53+00:00,2018-07-16 17:31:25+00:00,112.12398148148148
declaration 45550,2018-03-27 00:00:00+00:00,2018-04-23 17:31:11+00:00,27.729988425925924
declaration 45572,2018-03-09 00:00:00+00:00,2018-12-31 00:00:00+00:00,297.0
declaration 45574,2018-03-09 00:00:00+00:00,2018-12-31 00:00:00+00:00,297.0
declaration 45576,2018-03-09 00:00:00+00:00,2019-01-07 17:31:13+00:00,304.73001157407407
declaration 45578,2018-03-09 00:00:00+00:00,2018-12-31 00:00:00+00:00,297.0
declaration 45607,2018-03-28 18:23:11+00:00,2018-10-04 17:31:16+00:00,189.96394675925927
declaration 45620,2018-03-29 22:26:14+00:00,2018-05-24 17:31:07+00:00,55.79505787037037
declaration 45622,2018-03-29 22:26:14+00:00,2018-05-17 17:31:34+00:00,48.79537037037037
declaration 45624,2018-03-29 22:26:14+00:00,2018-05-14 17:31:22+00:00,45.79523148148148
declaration 45626,2018-03-29 22:26:14+00:00,2018-05-03 17:31:16+00:00,34.79516203703704
declaration 45628,2018-03-29 22:26:14+00:00,2018-04-26 17:30:55+00:00,27.79491898148148
declaration 45630,2018-03-29 22:26:14+00:00,2018-04-13 11:13:13+00:00,14.532627314814814
declaration 45631,2018-03-29 22:26:14+00:00,2018-04-16 17:31:10+00:00,17.795092592592592
